dataset,plate,well,reaction_vol_mL,PET_loading_mg,solids_loading_wtpercent,enzyme_loading_ug,mg_enzyme_per_g_PET,nM_enzyme,substrate,temperature_c,pH,A260,A280,A300,dilution,mM_product,ug_per_mL_product_avgTPAMHET,mg_TPAeq,percent_depolymerization,mM_product_per_mg_enzyme,mmol_product_per_mg_enzyme,umol_product_per_mg_enzyme,mg_TPAeq_per_mg_enzyme,nmol_product_per_nM_enzyme,source_well,sample_id
P740 ESM,plate2,4A-A2,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,4.5,3.6,1.01,0.17,,0.66,123.53,0.05,1.8,131.33,0.066,66.0,10.91,0.91,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4B-A2,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,4.5,4.02,1.13,0.19,,0.74,138.49,0.06,2.02,147.24,0.074,74.0,12.23,1.02,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2A-A5,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,5.5,1.73,0.48,0.05,,0.31,58.53,0.03,0.85,62.23,0.031,31.0,5.17,0.43,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2B-A5,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,5.5,1.4,0.39,0.04,,0.25,47.32,0.02,0.69,50.31,0.025,25.0,4.18,0.35,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4A-A5,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,5.5,inf,7.24,1.41,,4.72,888.13,0.39,12.96,944.25,0.47200000000000003,472.00000000000006,78.43,6.52,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4B-A5,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,5.5,inf,6.44,1.06,,4.2,789.51,0.35,11.52,839.39,0.42000000000000004,420.00000000000006,69.72,5.8,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2A-A8,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,6.5,2.95,0.81,0.09,,0.53,99.61,0.04,1.45,105.9,0.053000000000000005,53.00000000000001,8.8,0.73,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2B-A8,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,6.5,2.41,0.66,0.05,,0.43,81.21,0.04,1.19,86.34,0.043,43.0,7.17,0.59,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4A-A8,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,6.5,inf,6.06,0.94,,3.95,743.26,0.33,10.85,790.22,0.395,395.0,65.64,5.46,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4B-A8,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,6.5,inf,11.96,1.6,,7.8,1466.52,0.65,21.41,1559.18,0.7799999999999999,779.9999999999999,129.51,10.77,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2A-A11,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,7.5,5.12,1.42,0.15,,0.92,173.58,0.08,2.53,184.55,0.092,92.0,15.33,1.27,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,2B-A11,0.5,3.5,0.7,5,1.43,362.0,aFilm,40,7.5,4.69,1.31,0.08,,0.85,160.33,0.07,2.34,170.46,0.08499999999999999,84.99999999999999,14.16,1.17,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4A-A11,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,7.5,50.06,14.04,1.77,4X,9.15,1721.68,0.76,25.13,1830.45,0.915,915.0,152.05,12.64,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,4B-A11,0.5,3.5,0.7,5,1.43,362.0,aFilm,60,7.5,53.44,15.16,1.87,4X,9.89,1860.17,0.82,27.15,1977.7,0.9890000000000001,989.0000000000001,164.28,13.66,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,0.71,0.0,0.0,,0.13,23.95,0.01,0.35,25.46,0.013000000000000001,13.000000000000002,2.11,0.18,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1B-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,1.96,0.55,0.11,,0.35,66.56,0.03,0.97,70.77,0.034999999999999996,34.99999999999999,5.88,0.48,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,5A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,1.33,0.38,0.08,,0.24,45.19,0.02,0.66,48.04,0.024,24.0,3.99,0.33,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,7A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,1.07,0.29,0.05,,0.19,36.11,0.02,0.53,38.39,0.019,19.0,3.19,0.26,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,4.5,3.12,0.85,0.19,,0.55,103.9,0.05,1.52,110.47,0.055,55.0,9.18,0.76,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3B-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,4.5,3.64,0.99,0.22,,0.65,121.81,0.05,1.78,129.51,0.065,65.0,10.76,0.9,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,6A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,4.5,3.09,0.84,0.19,,0.55,103.41,0.05,1.51,109.94,0.055,55.0,9.13,0.76,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,2.71,0.75,0.13,,0.49,91.51,0.04,1.34,97.29,0.048999999999999995,48.99999999999999,8.08,0.68,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1B-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,5.5,1.5,0.25,,0.97,183.39,0.08,2.68,194.98,0.09699999999999999,96.99999999999999,16.2,1.34,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,5A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,3.18,0.87,0.14,,0.57,106.48,0.05,1.55,113.21,0.056999999999999995,56.99999999999999,9.4,0.79,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,7A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,3.92,1.07,0.18,,0.7,131.63,0.06,1.92,139.94,0.06999999999999999,69.99999999999999,11.62,0.97,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,5.5,7.42,2.03,0.36,,1.32,249.14,0.11,3.64,264.88,0.132,132.0,22.0,1.82,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3B-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,5.5,7.65,2.1,0.36,,1.37,257.36,0.11,3.76,273.62,0.137,137.0,22.73,1.89,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,6A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,5.5,7.0,1.92,0.32,,1.25,235.04,0.1,3.43,249.89,0.125,125.0,20.76,1.73,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,4.75,1.3,0.22,,0.85,158.98,0.07,2.32,169.03,0.08499999999999999,84.99999999999999,14.04,1.17,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1B-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,7.14,1.96,0.32,,1.28,240.19,0.11,3.51,255.36,0.128,128.0,21.21,1.77,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,5A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,5.5,1.5,0.23,,0.98,184.25,0.08,2.69,195.89,0.09799999999999999,97.99999999999999,16.27,1.35,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,7A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,4.82,1.33,0.22,,0.87,162.91,0.07,2.38,173.2,0.087,87.0,14.39,1.2,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,6.5,11.21,3.09,0.52,,2.02,379.54,0.17,5.54,403.52,0.202,202.0,33.52,2.79,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3B-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,6.5,10.35,2.86,0.45,,1.87,350.96,0.15,5.12,373.13,0.187,187.0,30.99,2.58,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,6A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,6.5,10.04,2.77,0.44,,1.81,339.8,0.15,4.96,361.27,0.18100000000000002,181.00000000000003,30.01,2.5,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,6.89,1.88,0.31,,1.23,231.23,0.1,3.38,245.84,0.123,123.0,20.42,1.7,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,1B-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,8.73,2.4,0.38,,1.57,294.53,0.13,4.3,313.14,0.157,157.0,26.01,2.17,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,5A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,9.04,2.54,0.4,,1.66,312.07,0.14,4.56,331.79,0.166,166.0,27.56,2.29,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,7A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,7.79,2.15,0.36,,1.4,263.74,0.12,3.85,280.4,0.13999999999999999,139.99999999999997,23.29,1.93,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,7.5,inf,4.45,0.67,,2.9,546.25,0.24,7.97,580.76,0.29,290.0,48.24,4.01,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,3B-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,7.5,inf,4.36,0.62,,2.84,534.72,0.24,7.8,568.5,0.284,284.0,47.22,3.92,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,6A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,60,7.5,inf,4.22,0.59,,2.75,517.67,0.23,7.56,550.37,0.27499999999999997,274.99999999999994,45.72,3.8,LCC-ICCG,LCC-ICCG
P740 ESM,plate2,5A-E2,0.5,3.5,0.7,5,1.43,393.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,6A-E2,0.5,3.5,0.7,5,1.43,393.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,5A-E5,0.5,3.5,0.7,5,1.43,393.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,6A-E5,0.5,3.5,0.7,5,1.43,393.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,5A-E8,0.5,3.5,0.7,5,1.43,393.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,6A-E8,0.5,3.5,0.7,5,1.43,393.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,5A-E11,0.5,3.5,0.7,5,1.43,393.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,6A-E11,0.5,3.5,0.7,5,1.43,393.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G12,RFP
P740 ESM,plate2,2A-E3,0.5,3.5,0.7,5,1.43,,aFilm,40,4.5,0.48,0.0,0.02,,0.09,16.16,0.01,0.24,17.18,0.009,9.0,1.43,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2B-E3,0.5,3.5,0.7,5,1.43,,aFilm,40,4.5,0.5,0.0,0.03,,0.09,17.11,0.01,0.25,18.19,0.009,9.0,1.51,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4A-E3,0.5,3.5,0.7,5,1.43,,aFilm,60,4.5,2.9,0.8,0.15,,0.52,98.75,0.04,1.44,104.99,0.052000000000000005,52.00000000000001,8.72,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4B-E3,0.5,3.5,0.7,5,1.43,,aFilm,60,4.5,3.39,0.93,0.17,,0.61,114.08,0.05,1.67,121.29,0.061,61.0,10.08,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2A-E6,0.5,3.5,0.7,5,1.43,,aFilm,40,5.5,1.27,0.35,0.04,,0.23,43.19,0.02,0.63,45.92,0.023,23.0,3.81,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2B-E6,0.5,3.5,0.7,5,1.43,,aFilm,40,5.5,0.91,0.25,0.03,,0.16,30.79,0.01,0.45,32.74,0.016,16.0,2.72,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4A-E6,0.5,3.5,0.7,5,1.43,,aFilm,60,5.5,inf,6.13,1.22,,4.0,752.21,0.33,10.98,799.74,0.4,400.0,66.43,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4B-E6,0.5,3.5,0.7,5,1.43,,aFilm,60,5.5,inf,7.12,1.3,,4.65,874.03,0.39,12.76,929.25,0.465,465.0,77.19,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2A-E9,0.5,3.5,0.7,5,1.43,,aFilm,40,6.5,2.05,0.56,0.07,,0.37,68.82,0.03,1.0,73.17,0.037,37.0,6.08,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2B-E9,0.5,3.5,0.7,5,1.43,,aFilm,40,6.5,2.46,0.68,0.07,,0.44,82.93,0.04,1.21,88.16,0.044,44.0,7.32,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4A-E9,0.5,3.5,0.7,5,1.43,,aFilm,60,6.5,inf,7.36,1.31,,4.8,902.73,0.4,13.18,959.77,0.4799999999999999,479.99999999999994,79.72,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4B-E9,0.5,3.5,0.7,5,1.43,,aFilm,60,6.5,inf,10.88,1.54,,7.09,1334.04,0.59,19.47,1418.32,0.709,709.0,117.81,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2A-E12,0.5,3.5,0.7,5,1.43,,aFilm,40,7.5,4.2,1.15,0.14,,0.75,140.58,0.06,2.05,149.46,0.075,75.0,12.42,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,2B-E12,0.5,3.5,0.7,5,1.43,,aFilm,40,7.5,3.9,1.08,0.12,,0.7,132.12,0.06,1.93,140.46,0.06999999999999999,69.99999999999999,11.67,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4A-E12,0.5,3.5,0.7,5,1.43,,aFilm,60,7.5,inf,18.89,2.69,4X,12.31,2316.63,1.02,33.81,2462.99,1.231,1231.0,204.59,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,4B-E12,0.5,3.5,0.7,5,1.43,,aFilm,60,7.5,54.52,15.26,2.06,4X,9.95,1872.07,0.83,27.32,1990.35,0.9949999999999999,994.9999999999999,165.33,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1A-E3,0.5,3.5,0.7,5,1.43,,cryPow,40,4.5,0.93,0.22,0.0,,0.17,31.64,0.01,0.46,33.64,0.017,17.0,2.79,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1B-E3,0.5,3.5,0.7,5,1.43,,cryPow,40,4.5,1.38,0.38,0.08,,0.25,46.61,0.02,0.68,49.55,0.025,25.0,4.12,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3A-E3,0.5,3.5,0.7,5,1.43,,cryPow,60,4.5,2.31,0.62,0.15,,0.41,76.55,0.03,1.12,81.38,0.041,41.0,6.76,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3B-E3,0.5,3.5,0.7,5,1.43,,cryPow,60,4.5,2.5,0.67,0.16,,0.44,82.43,0.04,1.2,87.64,0.044,44.0,7.28,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1A-E6,0.5,3.5,0.7,5,1.43,,cryPow,40,5.5,2.46,0.67,0.12,,0.43,81.7,0.04,1.19,86.86,0.043,43.0,7.22,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1B-E6,0.5,3.5,0.7,5,1.43,,cryPow,40,5.5,3.46,0.94,0.16,,0.61,114.94,0.05,1.68,122.2,0.061,61.0,10.15,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3A-E6,0.5,3.5,0.7,5,1.43,,cryPow,60,5.5,6.15,1.68,0.31,,1.09,205.6,0.09,3.0,218.58,0.109,109.0,18.16,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3B-E6,0.5,3.5,0.7,5,1.43,,cryPow,60,5.5,5.98,1.62,0.29,,1.06,199.22,0.09,2.91,211.8,0.10600000000000001,106.00000000000001,17.59,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1A-E9,0.5,3.5,0.7,5,1.43,,cryPow,40,6.5,4.4,1.19,0.21,,0.77,145.73,0.06,2.13,154.94,0.077,77.0,12.87,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1B-E9,0.5,3.5,0.7,5,1.43,,cryPow,40,6.5,5.28,1.43,0.25,,0.93,175.66,0.08,2.56,186.76,0.093,93.0,15.51,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3A-E9,0.5,3.5,0.7,5,1.43,,cryPow,60,6.5,9.1,2.49,0.44,,1.62,305.57,0.13,4.46,324.88,0.162,162.0,26.99,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3B-E9,0.5,3.5,0.7,5,1.43,,cryPow,60,6.5,9.53,2.61,0.45,,1.7,319.68,0.14,4.67,339.88,0.16999999999999998,169.99999999999997,28.23,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1A-E12,0.5,3.5,0.7,5,1.43,,cryPow,40,7.5,7.83,2.12,0.39,,1.39,260.67,0.12,3.8,277.14,0.13899999999999998,138.99999999999997,23.02,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,1B-E12,0.5,3.5,0.7,5,1.43,,cryPow,40,7.5,6.04,1.66,0.29,,1.08,203.02,0.09,2.96,215.85,0.108,108.0,17.93,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3A-E12,0.5,3.5,0.7,5,1.43,,cryPow,60,7.5,12.32,3.42,0.51,,2.23,419.78,0.19,6.13,446.3,0.223,223.0,37.07,0.0,H12,sumo_LCC-ICCG
P740 ESM,plate2,3B-E12,0.5,3.5,0.7,5,1.43,,cryPow,60,7.5,11.88,3.29,0.51,,2.14,403.09,0.18,5.88,428.56,0.214,214.0,35.6,0.0,H12,sumo_LCC-ICCG
P740 TEP,plate1,1A-A1,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate1,1A-A10,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate1,1A-A11,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,7.5,7.29,2.01,0.34,,1.31,247.06,0.11,3.61,262.67,0.131,131.0,21.82,1.81,LCC-ICCG,LCC-ICCG
P740 TEP,plate1,1A-A12,0.5,3.5,0.7,5,1.43,228.0,cryPow,40,7.5,1.8,0.49,0.08,,0.33,61.14,0.03,0.89,65.0,0.033,33.0,5.4,0.72,A11,TEP082
P740 TEP,plate1,1A-A2,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,4.5,1.36,0.37,0.07,,0.25,46.14,0.02,0.67,49.05,0.025,25.0,4.07,0.35,LCC-ICCG,LCC-ICCG
P740 TEP,plate1,1A-A3,0.5,3.5,0.7,5,1.43,228.0,cryPow,40,4.5,0.35,0.0,0.02,,0.06,11.79,0.01,0.17,12.53,0.006,6.0,1.04,0.13,A11,TEP082
P740 TEP,plate1,1A-A4,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate1,1A-A5,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,5.5,2.82,0.77,0.13,,0.5,94.95,0.04,1.39,100.95,0.05,50.0,8.39,0.69,LCC-ICCG,LCC-ICCG
P740 TEP,plate1,1A-A6,0.5,3.5,0.7,5,1.43,228.0,cryPow,40,5.5,0.79,0.21,0.04,,0.14,26.79,0.01,0.39,28.49,0.014000000000000002,14.000000000000002,2.37,0.31,A11,TEP082
P740 TEP,plate1,1A-A7,0.5,3.5,0.7,5,1.43,0.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blank,blank
P740 TEP,plate1,1A-A8,0.5,3.5,0.7,5,1.43,362.0,cryPow,40,6.5,5.52,1.52,0.25,,0.99,185.97,0.08,2.71,197.72,0.09899999999999999,98.99999999999999,16.42,1.37,LCC-ICCG,LCC-ICCG
P740 TEP,plate1,1A-A9,0.5,3.5,0.7,5,1.43,228.0,cryPow,40,6.5,2.17,0.59,0.1,,0.38,72.25,0.03,1.05,76.82,0.038,38.0,6.38,0.83,A11,TEP082
P740 TEP,plate1,1A-B1,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,4.5,0.81,0.21,0.05,,0.15,27.51,0.01,0.4,29.24,0.014999999999999998,14.999999999999998,2.43,0.33,B2,TEP010
P740 TEP,plate1,1A-B10,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,7.5,1.32,0.36,0.06,,0.24,44.85,0.02,0.65,47.68,0.024,24.0,3.96,0.52,B2,TEP010
P740 TEP,plate1,1A-B11,0.5,3.5,0.7,5,1.43,328.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B11,TEP083
P740 TEP,plate1,1A-B12,0.5,3.5,0.7,5,1.43,240.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,TEP036
P740 TEP,plate1,1A-B2,0.5,3.5,0.7,5,1.43,328.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B11,TEP083
P740 TEP,plate1,1A-B3,0.5,3.5,0.7,5,1.43,240.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,TEP036
P740 TEP,plate1,1A-B4,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,5.5,1.32,0.35,0.07,,0.24,44.75,0.02,0.65,47.57,0.024,24.0,3.95,0.52,B2,TEP010
P740 TEP,plate1,1A-B5,0.5,3.5,0.7,5,1.43,328.0,cryPow,40,5.5,0.33,0.0,0.0,,0.06,11.11,0.0,0.16,11.81,0.006,6.0,0.98,0.09,B11,TEP083
P740 TEP,plate1,1A-B6,0.5,3.5,0.7,5,1.43,240.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,TEP036
P740 TEP,plate1,1A-B7,0.5,3.5,0.7,5,1.43,230.0,cryPow,40,6.5,2.25,0.61,0.11,,0.4,74.83,0.03,1.09,79.56,0.04,40.0,6.61,0.87,B2,TEP010
P740 TEP,plate1,1A-B8,0.5,3.5,0.7,5,1.43,328.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B11,TEP083
P740 TEP,plate1,1A-B9,0.5,3.5,0.7,5,1.43,240.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,TEP036
P740 TEP,plate1,1A-C1,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D2,TEP013
P740 TEP,plate1,1A-C10,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,7.5,3.11,0.84,0.16,,0.55,102.55,0.05,1.5,109.03,0.055,55.0,9.06,1.11,D2,TEP013
P740 TEP,plate1,1A-C11,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,7.5,0.89,0.25,0.04,,0.16,30.11,0.01,0.44,32.02,0.016,16.0,2.66,0.33,D4,TEP029
P740 TEP,plate1,1A-C12,0.5,3.5,0.7,5,1.43,363.0,cryPow,40,7.5,0.24,0.0,0.0,,0.04,8.13,0.0,0.12,8.64,0.004,4.0,0.72,0.06,D8,TEP061
P740 TEP,plate1,1A-C2,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D4,TEP029
P740 TEP,plate1,1A-C3,0.5,3.5,0.7,5,1.43,363.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D8,TEP061
P740 TEP,plate1,1A-C4,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,5.5,0.28,0.0,0.0,,0.05,9.32,0.0,0.14,9.9,0.005,5.0,0.82,0.1,D2,TEP013
P740 TEP,plate1,1A-C5,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D4,TEP029
P740 TEP,plate1,1A-C6,0.5,3.5,0.7,5,1.43,363.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D8,TEP061
P740 TEP,plate1,1A-C7,0.5,3.5,0.7,5,1.43,248.0,cryPow,40,6.5,1.43,0.38,0.07,,0.26,48.4,0.02,0.71,51.46,0.026000000000000002,26.000000000000004,4.27,0.52,D2,TEP013
P740 TEP,plate1,1A-C8,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,6.5,0.63,0.17,0.03,,0.11,21.48,0.01,0.31,22.83,0.011,11.0,1.9,0.23,D4,TEP029
P740 TEP,plate1,1A-C9,0.5,3.5,0.7,5,1.43,363.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D8,TEP061
P740 TEP,plate1,1A-D1,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E2,TEP014
P740 TEP,plate1,1A-D10,0.5,3.5,0.7,5,1.43,352.0,cryPow,40,7.5,0.23,0.0,0.0,,0.04,7.79,0.0,0.11,8.28,0.004,4.0,0.69,0.06,E2,TEP014
